time(1)          time(2)          stran(1)         stran(2)         stran(3)         stran(4)         stran(5)         stran(6)         stress(1)        stress(2)        stress(3)        stress(4)        stress(5)        stress(6)        statev(001)      statev(002)      statev(003)      statev(004)      statev(005)      statev(006)      statev(007)      statev(008)      statev(009)      statev(010)      statev(011)      statev(012)      statev(013)      statev(014)      statev(015)      statev(016)      statev(017)      statev(018)      statev(019)      statev(020)      statev(021)      statev(022)      statev(023)      statev(024)      statev(025)      statev(026)      statev(027)      statev(028)      statev(029)      statev(030)      statev(031)      statev(032)      statev(033)      statev(034)      statev(035)      statev(036)      statev(037)      statev(038)      statev(039)      statev(040)      statev(041)      statev(042)      statev(043)      statev(044)      statev(045)      statev(046)      statev(047)      statev(048)      statev(049)      statev(050)      statev(051)      statev(052)      statev(053)      statev(054)      statev(055)      statev(056)      statev(057)      statev(058)      statev(059)      statev(060)      statev(061)      statev(062)      statev(063)      statev(064)      statev(065)      statev(066)      statev(067)      statev(068)      
0.42575000E-01   0.42575000E-01   -.16976517       0.12919848       0.12919848        0.0000000        0.0000000        0.0000000       -165.70218       -37.192538       -37.192538        0.0000000        0.0000000        0.0000000       0.70457807        0.0000000       0.38406722E-01    104.17271        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.800691        100.09965        100.09965        0.0000000        0.0000000        0.0000000        55475.000       0.87917763E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34521348        0.0000000       0.34521348        0.0000000       0.34520976       0.34521348        1.0000000        0.0000000       0.34521348        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42600000E-01   0.42600000E-01   -.16986485       0.12927592       0.12927592        0.0000000        0.0000000        0.0000000       -165.70536       -37.193253       -37.193253        0.0000000        0.0000000        0.0000000       0.70467217        0.0000000       0.38407235E-01    104.17471        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.800573        100.09971        100.09971        0.0000000        0.0000000        0.0000000        55475.000       0.87814441E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34541801        0.0000000       0.34541801        0.0000000       0.34541430       0.34541801        1.0000000        0.0000000       0.34541801        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42625000E-01   0.42625000E-01   -.16996454       0.12935337       0.12935337        0.0000000        0.0000000        0.0000000       -165.70855       -37.193967       -37.193967        0.0000000        0.0000000        0.0000000       0.70476627        0.0000000       0.38407748E-01    104.17671        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.800455        100.09977        100.09977        0.0000000        0.0000000        0.0000000        55475.000       0.87711301E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34562255        0.0000000       0.34562255        0.0000000       0.34561883       0.34562255        1.0000000        0.0000000       0.34562255        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42650000E-01   0.42650000E-01   -.17006422       0.12943081       0.12943081        0.0000000        0.0000000        0.0000000       -165.71172       -37.194681       -37.194681        0.0000000        0.0000000        0.0000000       0.70486038        0.0000000       0.38408260E-01    104.17871        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.800337        100.09983        100.09983        0.0000000        0.0000000        0.0000000        55475.000       0.87608342E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34582708        0.0000000       0.34582708        0.0000000       0.34582336       0.34582708        1.0000000        0.0000000       0.34582708        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42675000E-01   0.42675000E-01   -.17016391       0.12950826       0.12950826        0.0000000        0.0000000        0.0000000       -165.71490       -37.195394       -37.195394        0.0000000        0.0000000        0.0000000       0.70495450        0.0000000       0.38408772E-01    104.18071        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.800219        100.09989        100.09989        0.0000000        0.0000000        0.0000000        55475.000       0.87505565E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34603161        0.0000000       0.34603161        0.0000000       0.34602789       0.34603161        1.0000000        0.0000000       0.34603161        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42700000E-01   0.42700000E-01   -.17026360       0.12958570       0.12958570        0.0000000        0.0000000        0.0000000       -165.71809       -37.196109       -37.196109        0.0000000        0.0000000        0.0000000       0.70504862        0.0000000       0.38409284E-01    104.18271        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.800100        100.09995        100.09995        0.0000000        0.0000000        0.0000000        55475.000       0.87402968E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34623614        0.0000000       0.34623614        0.0000000       0.34623242       0.34623614        1.0000000        0.0000000       0.34623614        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42725000E-01   0.42725000E-01   -.17036328       0.12966314       0.12966314        0.0000000        0.0000000        0.0000000       -165.72127       -37.196824       -37.196824        0.0000000        0.0000000        0.0000000       0.70514274        0.0000000       0.38409798E-01    104.18471        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799982        100.10001        100.10001        0.0000000        0.0000000        0.0000000        55475.000       0.87300552E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34644067        0.0000000       0.34644067        0.0000000       0.34643695       0.34644067        1.0000000        0.0000000       0.34644067        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42750000E-01   0.42750000E-01   -.17046297       0.12974059       0.12974059        0.0000000        0.0000000        0.0000000       -165.72445       -37.197537       -37.197537        0.0000000        0.0000000        0.0000000       0.70523687        0.0000000       0.38410310E-01    104.18671        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799864        100.10007        100.10007        0.0000000        0.0000000        0.0000000        55475.000       0.87198316E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34664521        0.0000000       0.34664521        0.0000000       0.34664149       0.34664521        1.0000000        0.0000000       0.34664521        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42775000E-01   0.42775000E-01   -.17056265       0.12981803       0.12981803        0.0000000        0.0000000        0.0000000       -165.72763       -37.198251       -37.198251        0.0000000        0.0000000        0.0000000       0.70533100        0.0000000       0.38410822E-01    104.18871        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799746        100.10013        100.10013        0.0000000        0.0000000        0.0000000        55475.000       0.87096259E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34684974        0.0000000       0.34684974        0.0000000       0.34684602       0.34684974        1.0000000        0.0000000       0.34684974        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42800000E-01   0.42800000E-01   -.17066234       0.12989547       0.12989547        0.0000000        0.0000000        0.0000000       -165.73081       -37.198965       -37.198965        0.0000000        0.0000000        0.0000000       0.70542514        0.0000000       0.38411335E-01    104.19071        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799628        100.10019        100.10019        0.0000000        0.0000000        0.0000000        55475.000       0.86994381E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34705427        0.0000000       0.34705427        0.0000000       0.34705055       0.34705427        1.0000000        0.0000000       0.34705427        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42825000E-01   0.42825000E-01   -.17076203       0.12997292       0.12997292        0.0000000        0.0000000        0.0000000       -165.73399       -37.199679       -37.199679        0.0000000        0.0000000        0.0000000       0.70551929        0.0000000       0.38411847E-01    104.19271        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799510        100.10024        100.10024        0.0000000        0.0000000        0.0000000        55475.000       0.86892682E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34725880        0.0000000       0.34725880        0.0000000       0.34725508       0.34725880        1.0000000        0.0000000       0.34725880        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42850000E-01   0.42850000E-01   -.17086171       0.13005036       0.13005036        0.0000000        0.0000000        0.0000000       -165.73717       -37.200392       -37.200392        0.0000000        0.0000000        0.0000000       0.70561344        0.0000000       0.38412358E-01    104.19471        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799392        100.10030        100.10030        0.0000000        0.0000000        0.0000000        55475.000       0.86791161E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34746333        0.0000000       0.34746333        0.0000000       0.34745961       0.34746333        1.0000000        0.0000000       0.34746333        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42875000E-01   0.42875000E-01   -.17096140       0.13012781       0.13012781        0.0000000        0.0000000        0.0000000       -165.74035       -37.201107       -37.201107        0.0000000        0.0000000        0.0000000       0.70570759        0.0000000       0.38412871E-01    104.19671        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799274        100.10036        100.10036        0.0000000        0.0000000        0.0000000        55475.000       0.86689818E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34766786        0.0000000       0.34766786        0.0000000       0.34766415       0.34766786        1.0000000        0.0000000       0.34766786        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42900000E-01   0.42900000E-01   -.17106108       0.13020525       0.13020525        0.0000000        0.0000000        0.0000000       -165.74354       -37.201821       -37.201821        0.0000000        0.0000000        0.0000000       0.70580175        0.0000000       0.38413384E-01    104.19871        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799156        100.10042        100.10042        0.0000000        0.0000000        0.0000000        55475.000       0.86588652E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34787240        0.0000000       0.34787240        0.0000000       0.34786868       0.34787240        1.0000000        0.0000000       0.34787240        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42925000E-01   0.42925000E-01   -.17116077       0.13028269       0.13028269        0.0000000        0.0000000        0.0000000       -165.74671       -37.202535       -37.202535        0.0000000        0.0000000        0.0000000       0.70589592        0.0000000       0.38413896E-01    104.20071        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.799038        100.10048        100.10048        0.0000000        0.0000000        0.0000000        55475.000       0.86487664E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34807693        0.0000000       0.34807693        0.0000000       0.34807321       0.34807693        1.0000000        0.0000000       0.34807693        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42950000E-01   0.42950000E-01   -.17126045       0.13036014       0.13036014        0.0000000        0.0000000        0.0000000       -165.74990       -37.203249       -37.203249        0.0000000        0.0000000        0.0000000       0.70599009        0.0000000       0.38414409E-01    104.20271        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.798920        100.10054        100.10054        0.0000000        0.0000000        0.0000000        55475.000       0.86386852E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34828146        0.0000000       0.34828146        0.0000000       0.34827774       0.34828146        1.0000000        0.0000000       0.34828146        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.42975000E-01   0.42975000E-01   -.17136014       0.13043758       0.13043758        0.0000000        0.0000000        0.0000000       -165.75308       -37.203962       -37.203962        0.0000000        0.0000000        0.0000000       0.70608427        0.0000000       0.38414921E-01    104.20471        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.798802        100.10060        100.10060        0.0000000        0.0000000        0.0000000        55475.000       0.86286216E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34848599        0.0000000       0.34848599        0.0000000       0.34848227       0.34848599        1.0000000        0.0000000       0.34848599        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.43000000E-01   0.43000000E-01   -.17145983       0.13051503       0.13051503        0.0000000        0.0000000        0.0000000       -165.75626       -37.204676       -37.204676        0.0000000        0.0000000        0.0000000       0.70617845        0.0000000       0.38415433E-01    104.20670        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.798683        100.10066        100.10066        0.0000000        0.0000000        0.0000000        55475.000       0.86185755E-04    0.0000000        0.0000000        0.0000000        1.0000000       0.34869052        0.0000000       0.34869052        0.0000000       0.34868681       0.34869052        1.0000000        0.0000000       0.34869052        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
